username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ZacharyJensen78;2017-10-17 02:59;0;1;"Where I am in Ohio, I could get Heroin easier the edibles. I would have to break a Fed. law to get relife.";;;;"920182561787273216";https://twitter.com/ZacharyJensen78/status/920182561787273216
alasharper;2017-10-17 02:37;0;4;"Who did you help in the Vegas massacre or Sandy Hook? Better yet how many have you helped get over the meth and heroin epedmic.";;;;"920177027214336000";https://twitter.com/alasharper/status/920177027214336000
JamesSager;2017-10-17 02:24;0;0;"I wish more people would listen to Iggy and not get on Heroin . That drug not only kills you, it changes your personality, who you are.";;;;"920173606239457280";https://twitter.com/JamesSager/status/920173606239457280
Rushlimbang;2017-10-17 02:02;0;1;"He is probably a heroin dealer on the side and didnt want to get caught";;;;"920168016230285313";https://twitter.com/Rushlimbang/status/920168016230285313
MYfaceissex;2017-10-17 01:59;0;0;"If i say nigger in a walmart parking lot will i get some weed instead of crack";;;;"920167471902060545";https://twitter.com/MYfaceissex/status/920167471902060545
realtrollpac;2017-10-17 01:32;0;0;"Check out how many people think it is cool to lynch a guy for speech crimes. Crazy times. Heroin dealers don't get treated this way. https:// twitter.com/opaldrite/stat us/920035074099335170 …";;;;"920160597144145920";https://twitter.com/realtrollpac/status/920160597144145920
musicgrows;2017-10-17 01:13;5;13;"Don’t google map some bunk ass shit like it ain’t popping down there. I can get heroin in 5 mins. Shit is lit. https:// twitter.com/baleadalover/s tatus/919732516390498304 …";;;;"920155725908680704";https://twitter.com/musicgrows/status/920155725908680704
kimmybeaa;2017-10-17 00:27;0;2;"One of my children is a heroin addict. He's five years sober. I'm never going to get over it. I lost a dangerous 30 lbs & I still fight.";;;;"920144283759341570";https://twitter.com/kimmybeaa/status/920144283759341570
carlalakins;2017-10-17 00:14;0;0;"1. I personally know 8 fam&friends that became addicts from OxyContin, 5 got on heroin when no longer could get pills. 3 overdosed & died.";;;;"920141000412225536";https://twitter.com/carlalakins/status/920141000412225536
defndrOfMankind;2017-10-17 00:04;0;0;"In what way can Heroin use be "safe"? The fact that the chemicals don't get them -this time. What if they have to hurt someone stealing $$$";;;;"920138519133151232";https://twitter.com/defndrOfMankind/status/920138519133151232
intrepid_heroin;2017-10-16 23:33;0;0;"Russ is trash. That’s one guy whose appeal I just do not get https:// twitter.com/elderantler/st atus/920130373601906688 …";;;;"920130723243110403";https://twitter.com/intrepid_heroin/status/920130723243110403
blinewalker;2017-10-16 23:19;0;0;"Of course America wants more heroin addicts we took the poppy fields in Afghan so take pain meds away and wat do you get wat the MAN wants";;;;"920127207862714368";https://twitter.com/blinewalker/status/920127207862714368
battle4america1;2017-10-16 23:01;0;1;"@SteveHiltonx your ability to get your med because of criminals and heroin users. Maybe if u had to suffer everyday you would be as afraid..";;@SteveHiltonx;;"920122616773476352";https://twitter.com/battle4america1/status/920122616773476352
djsjrb;2017-10-16 22:52;0;2;"hOW abt DEA target ILLEGL DRUGS/CARTEL get out of drs offices! Pain pts r forced 2exist in torturous hell! HEROIN /ILGL FENTYL is the problm";;;;"920120404936675329";https://twitter.com/djsjrb/status/920120404936675329
YdogDoggy;2017-10-16 22:34;0;0;"Almost all pain patients never used carfentanil or heroin . Don't be so excitable. Get your data from professional journals.";;;;"920115819195101185";https://twitter.com/YdogDoggy/status/920115819195101185
Rick6691;2017-10-16 22:28;0;0;"Like heroin are easier to get , cheaper, & stronger than ever before. Let them prove they can stop the flow of heroin before anything else";;;;"920114284855640064";https://twitter.com/Rick6691/status/920114284855640064
yetiite;2017-10-16 22:26;0;0;"Get scripts for their pain management. Everybody just got cut off. It was a disaster and it caused an ongoing heroin epidemic";;;;"920113656955727874";https://twitter.com/yetiite/status/920113656955727874
andsat;2017-10-16 22:22;0;0;"Your tweets are incoherent. SCS aren't only about heroin overdose prevention. They do not supply drugs. They get people into treatment.";;;;"920112858477707264";https://twitter.com/andsat/status/920112858477707264
TSBurkhardt;2017-10-16 21:10;0;0;"If you cant get em from a dr -NO. benzos test positive up to 2 weeks. heroin , meth, cocaine, all better choices at <4 days to clear system";;;;"920094565088071680";https://twitter.com/TSBurkhardt/status/920094565088071680
jonathan_g_1982;2017-10-16 20:30;0;0;"Everyone has auto-spell mistakes. Your arrogance and pompous attitude is palpable. Are you going to get in line for the heroin injections?";;;;"920084610595168256";https://twitter.com/jonathan_g_1982/status/920084610595168256
REsterly1;2017-10-16 20:19;0;0;"What's the best way to contact Sessions to get him on this heroin mess? He's interested in busting the pot but should bust this crap instead";;;;"920081763065458688";https://twitter.com/REsterly1/status/920081763065458688
Lexxx_Marie;2017-10-16 19:46;0;2;"Maybe if you didn’t get thrown into jail for have heroin and other drugs people wouldn’t be talking shit???";;;;"920073428270567424";https://twitter.com/Lexxx_Marie/status/920073428270567424
BOB_EWASHINGTON;2017-10-16 19:43;0;0;"People can't even get into the courthouse here and serve their jury duty because it's too dangerous from all the heroin addicts out front.";;;;"920072695814922241";https://twitter.com/BOB_EWASHINGTON/status/920072695814922241
G0LDSIPPYCUP;2017-10-16 19:41;2;22;"so earlier i heard my neighbor casually ask their friend to get heroin then just now i heard him fucking on the balcony like wtf";;;;"920072205307994117";https://twitter.com/G0LDSIPPYCUP/status/920072205307994117
BlogLiberally;2017-10-16 19:39;0;0;"You made my point Heroin IS cheaper! THEN Drug Testing patients get 2 pay 4 (there's 1 of mine ) Being a pain patient is a full time job! pic.twitter.com/2RNf0pvokT";;;;"920071855523942400";https://twitter.com/BlogLiberally/status/920071855523942400
eldonchez;2017-10-16 19:34;0;0;"@realDonaldTrump my friend's aunt just died after a heroin OD. You gonna get on that shit or nah because I'm tired of hearing these stories.";;@realDonaldTrump;;"920070445042368512";https://twitter.com/eldonchez/status/920070445042368512
metalodyssey;2017-10-16 19:33;0;0;"Get back to work Rep Mike Turner and do something about the out of control heroin crisis.";;;;"920070142389874688";https://twitter.com/metalodyssey/status/920070142389874688
sikntyrd54;2017-10-16 19:24;0;0;"No, the opiod/ heroin epidemic is so severe, employers can’t find clean applicants. Heroin addicts usually don’t get UC or look 4 jobs.";;;;"920067946810142721";https://twitter.com/sikntyrd54/status/920067946810142721
DickShitsMcGee;2017-10-16 19:19;0;0;"Dude it is, I live in one :P Heroin is extremely prevalent, people steal, get in fights, and commit crime all the time.";;;;"920066649981677568";https://twitter.com/DickShitsMcGee/status/920066649981677568
WhiteArmy1918;2017-10-16 18:55;0;0;"People get the same withdrawals and effects of Hydrocodone as from street heroin .";;;;"920060546808012805";https://twitter.com/WhiteArmy1918/status/920060546808012805
yiffables;2017-10-16 18:45;0;24;"just had a guy ask to trade me heroin for weed. I was like "I don't have drugs" and he said "sorry man, you look like you could get heroin ".";;;;"920058143924768768";https://twitter.com/yiffables/status/920058143924768768
bill_ro37mbh;2017-10-16 18:37;0;0;"Doesn't Nancy know if you build the wall 95% of illegal drugs couldn't get in =giant drop on heroin od's guess Nancy has no common sense";;;;"920056174527045633";https://twitter.com/bill_ro37mbh/status/920056174527045633
tayIorowen;2017-10-16 18:33;0;3;"heroin bro get it right";;;;"920055044090814464";https://twitter.com/tayIorowen/status/920055044090814464
melissastclair7;2017-10-16 18:15;3;5;"Ok we’ll call it Trumpcare and when low income families start dying & addicts r kicked off treatment & heroin ODs r rampant u get the CREDIT https:// twitter.com/thehill/status /920046983674564608 …";;;;"920050711332884482";https://twitter.com/melissastclair7/status/920050711332884482
niheaghra;2017-10-16 18:15;0;0;"u copied my smoking come back with some originalty and get addicted to heroin sweaty";;;;"920050575139536899";https://twitter.com/niheaghra/status/920050575139536899
lee_borden;2017-10-16 18:10;0;0;"You get yourself hooked on drugs. Prescriptions R written 4 valid reasons and abused by many. Young people steal them and move on to heroin";;;;"920049376466296832";https://twitter.com/lee_borden/status/920049376466296832
ChrisHicks_23;2017-10-16 18:00;0;2;"That awkward moment when five guys get arrested with 9 bricks of heroin right down the street";;;;"920046855295205376";https://twitter.com/ChrisHicks_23/status/920046855295205376
DaemonPriest;2017-10-16 17:23;0;0;"... sort of like a heroin addict who keeps shooting up because (s)he needs to "finally get high". In terms of porn, "sifting through uglies"";;;;"920037557227933696";https://twitter.com/DaemonPriest/status/920037557227933696
sixxcrow;2017-10-16 17:19;0;1;"Ok, so now I just bought the audio book, to go along with the anniversary Heroin Diaries, soundtrack and T-shirt. Can wait to get !";;;;"920036382512332800";https://twitter.com/sixxcrow/status/920036382512332800
dabideku;2017-10-16 17:04;0;0;"stats teach: i have to get my allergy shots tomorrow me: first of all, its called heroin";;;;"920032689268326400";https://twitter.com/dabideku/status/920032689268326400
web61;2017-10-16 16:58;1;1;"Only a matter of time before that happens in Colorado. Families who kids get hooked on pot then heroin , Only a matter of time.";;;;"920031244485881856";https://twitter.com/web61/status/920031244485881856
HeroinHighway;2017-10-16 16:49;0;1;"Those that play it safe, don’t get far.";;;;"920028858367315969";https://twitter.com/HeroinHighway/status/920028858367315969
Heroin;2017-10-16 16:47;0;0;"we get that their trying to love their image but damn that shit ain't healthy like actually work on improving their body etc..";;;;"920028358297116672";https://twitter.com/Heroin/status/920028358297116672
SaveOurSouUls;2017-10-16 16:36;0;1;"Now we cancer survivors can't get pain meds while government pushes NARCAN to revive heroin addicts thus becoming tax $ funded enablers!";;;;"920025562579685376";https://twitter.com/SaveOurSouUls/status/920025562579685376
scottspyrenees;2017-10-16 16:22;0;1;"That they are calling OPIOIDS, but is much more dangerous & deadly. Not in the same class w/prescription opioids. GOV.needs to get HEROIN";;;;"920022214589730818";https://twitter.com/scottspyrenees/status/920022214589730818
ChungFKennedy;2017-10-16 16:09;0;2;"If you need a blowtorch to get high, it's time to move to heroin . - @madflavor https:// twitter.com/therealstylesp /status/919985768042516480 …";;@madflavor;;"920018779714867202";https://twitter.com/ChungFKennedy/status/920018779714867202
RambooShayy;2017-10-16 15:53;0;0;"Love is wore than heroin because it take the longest time to recover for not get a dose of it pic.twitter.com/vmzPMmK9EY";;;;"920014809180934144";https://twitter.com/RambooShayy/status/920014809180934144
thermop57;2017-10-16 15:48;0;0;"@Milbank Tens of millions of severe chronic pain sufferers, long-term pain sufferers, can't get meds because of heroin addicts. Hot Shots!";;@Milbank;;"920013678165893120";https://twitter.com/thermop57/status/920013678165893120
intrepid_heroin;2017-10-16 15:39;1;0;"It is very disrespectful when cops murder people and get off scot-free. And that song don’t even slap. https:// twitter.com/cnnpolitics/st atus/919996887951867909 …";;;;"920011387870441472";https://twitter.com/intrepid_heroin/status/920011387870441472
akaOscarRay;2017-10-16 15:24;0;0;"En el Set list de canciones de LFL seguramente sean Love,LFL,White Mustang, Cherry, Change y Get Free de fijo";;;;"920007613575843840";https://twitter.com/akaOscarRay/status/920007613575843840
Christi97319599;2017-10-16 15:11;0;2;"You're kidding!! You mean to tell me heroin is easier to get ?? Oh my! https:// twitter.com/stevecripe57/s tatus/919989257917423617 …";;;;"920004233067421696";https://twitter.com/Christi97319599/status/920004233067421696
intrepid_heroin;2017-10-16 15:02;0;0;"That’s how they hope it plays out. Me? I wouldn’t get my hopes up. https:// twitter.com/shampoopapi_/s tatus/920001145187139584 …";;;;"920002141883740160";https://twitter.com/intrepid_heroin/status/920002141883740160
RNSmith01;2017-10-16 14:59;1;0;"Healthcare so screw up. Giving free healthcare to heroin addicts. Get out of here. I am so tired of dealing w/ that trash n with free care";;;;"920001268529225729";https://twitter.com/RNSmith01/status/920001268529225729
NewObjectives;2017-10-16 14:49;1;0;"http:// ow.ly/6JqD30fUQLz Why do people get addicted to drugs? #addiction #recovery #sobriety #heroin";;;#addiction #recovery #sobriety #heroin;"919998876685422592";https://twitter.com/NewObjectives/status/919998876685422592
ChrisKnoblaugh;2017-10-16 14:40;0;0;"Glad you are O.K. The break-ins around us are usually drug thugs looking for things to sell to get opiates, meth, or heroin .";;;;"919996412103757825";https://twitter.com/ChrisKnoblaugh/status/919996412103757825
WBTWNews13;2017-10-16 14:22;0;0;"UPDATE: Police found him while he was trying to get the victim to the hospital. He was arrested for having heroin ... http:// fb.me/yw5eUGm0";;;;"919991985603317760";https://twitter.com/WBTWNews13/status/919991985603317760
